,,,,,,Type,,Date,,Num,,Memo,,Name,,Account,,Qty,,Sales Price,,Amount,,Balance
,,,,,,Invoice,,12/26/2019,,22563,,"Green Heritage Jumbo Toilet Tissue, 2-Ply, 9"" Diameter, Economy Size, 12/CT",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,84.00
,,,,,,Invoice,,01/03/2020,,22593,,"Green Heritage Jumbo Toilet Tissue, 2-Ply, 9"" Diameter, Economy Size, 12/CT",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,112.00
,,,"Total W-ALM800 (Green Heritage Jumbo Toilet Tissue, 2-Ply, 9"" Diameter, Economy Size, 1...",,,,,,,,,,,,,,,4.00,,,,112.00,,112.00
,,,"W-BWK6102 (Boardwalk® JRT Bath Tissue, Jumbo, 12"" Septic Safe, 2-Ply, White, 3.5""...",,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,02/11/2020,,22814,,"Boardwalk® JRT Bath Tissue, Jumbo, 12"" Septic Safe, 2-Ply, White, 3.5"" x 2000 ft, 6 Rolls/Carton",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,30.00,,30.00,,30.00
,,,,,,Invoice,,02/25/2020,,22936,,"Boardwalk® JRT Bath Tissue, Jumbo, 12"" Septic Safe, 2-Ply, White, 3.5"" x 2000 ft, 6 Rolls/Carton",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,30.00,,30.00,,60.00
,,,,,,Invoice,,03/18/2020,,23026,,"Boardwalk® JRT Bath Tissue, Jumbo, 12"" Septic Safe, 2-Ply, White, 3.5"" x 2000 ft, 6 Rolls/Carton",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,30.00,,30.00,,90.00
,,,"Total W-BWK6102 (Boardwalk® JRT Bath Tissue, Jumbo, 12"" Septic Safe, 2-Ply, White, 3.5""...",,,,,,,,,,,,,,,3.00,,,,90.00,,90.00
,,,"W-BWK6103 (Boardwalk® JRT Bath Tissue, 12"" Jumbo, Septic Safe, 1-Ply, White, 3 5/...",,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,01/24/2020,,22654,,"Boardwalk® JRT Bath Tissue, Jumbo, Septic Safe, 1-Ply, White, 3 5/8"" x 4000 ft, 6/Carton",,GOLD'S Gym E Northport,,BD Sales Income,,0.00,,29.50,,0.00,,0.00
,,,"Total W-BWK6103 (Boardwalk® JRT Bath Tissue, 12"" Jumbo, Septic Safe, 1-Ply, White, 3 5/...",,,,,,,,,,,,,,,0.00,,,,0.00,,0.00
,,,"W-HVN410035 (Heavenly Soft® Toilet Tissue, 9"" Jumbo Jr., 2 Ply, 1000', 12/Ct)",,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,01/24/2020,,22654,,"Heavenly Soft® Toilet Tissue, Jumbo, 2 Ply, 1000', 12/Ct",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,28.00
,,,,,,Invoice,,01/24/2020,,22661,,"Heavenly Soft® Toilet Tissue, Jumbo, 2 Ply, 1000', 12/Ct",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,56.00
,,,,,,Invoice,,02/03/2020,,22772,,"Heavenly Soft® Toilet Tissue, 9"" Jumbo Jr., 2 Ply, 1000', 12/Ct",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,84.00
,,,,,,Invoice,,02/11/2020,,22814,,"Heavenly Soft® Toilet Tissue, 9"" Jumbo Jr., 2 Ply, 1000', 12/Ct",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,112.00
,,,,,,Invoice,,02/25/2020,,22936,,"Heavenly Soft® Toilet Tissue, 9"" Jumbo Jr., 2 Ply, 1000', 12/Ct",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,140.00
,,,,,,Invoice,,03/03/2020,,22965,,"Heavenly Soft® Toilet Tissue, 9"" Jumbo Jr., 2 Ply, 1000', 12/Ct",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,168.00
,,,,,,Invoice,,03/16/2020,,23012,,"Heavenly Soft® Toilet Tissue, 9"" Jumbo Jr., 2 Ply, 1000', 12/Ct",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,196.00
,,,,,,Invoice,,03/18/2020,,23026,,"Heavenly Soft® Toilet Tissue, 9"" Jumbo Jr., 2 Ply, 1000', 12/Ct",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,28.00,,28.00,,224.00
,,,"Total W-HVN410035 (Heavenly Soft® Toilet Tissue, 9"" Jumbo Jr., 2 Ply, 1000', 12/Ct)",,,,,,,,,,,,,,,8.00,,,,224.00,,224.00
,,,"W-WIN201 (Windsoft® Jumbo Roll Bath Tissue, Septic Safe, 1 Ply, White, 3.4"" x 400...",,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,01/17/2020,,22622,,"Windsoft® Jumbo Roll Bath Tissue, Septic Safe, 1 Ply, White, 3.4"" x 4000 ft, 6 Rolls/Carton",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,29.50,,29.50,,29.50
,,,"Total W-WIN201 (Windsoft® Jumbo Roll Bath Tissue, Septic Safe, 1 Ply, White, 3.4"" x 400...",,,,,,,,,,,,,,,1.00,,,,29.50,,29.50
,,Total TOILET PAPER,,,,,,,,,,,,,,,,398.00,,,,"11,449.60",,"11,449.60"
,,TOWEL PAPER,,,,,,,,,,,,,,,,,,,,,,
,,,"346267 (410126- Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' ...",,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,05/31/2017,,17262,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,99.00
,,,,,,Invoice,,06/05/2017,,17295,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,231.00
,,,,,,Invoice,,06/09/2017,,17305,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,330.00
,,,,,,Invoice,,06/16/2017,,17329,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,462.00
,,,,,,Invoice,,06/30/2017,,17437,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,594.00
,,,,,,Invoice,,06/30/2017,,17438,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,693.00
,,,,,,Invoice,,07/07/2017,,17447,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,792.00
,,,,,,Invoice,,07/17/2017,,17471,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,924.00
,,,,,,Invoice,,07/21/2017,,17484,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,6.00,,33.00,,198.00,,"1,122.00"
,,,,,,Invoice,,07/28/2017,,17567,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"1,254.00"
,,,,,,Invoice,,08/07/2017,,17592,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"1,386.00"
,,,,,,Invoice,,08/11/2017,,17607,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,6.00,,33.00,,198.00,,"1,584.00"
,,,,,,Invoice,,08/25/2017,,17648,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"1,716.00"
,,,,,,Invoice,,08/25/2017,,17651,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"1,848.00"
,,,,,,Invoice,,09/08/2017,,17747,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"2,013.00"
,,,,,,Invoice,,09/15/2017,,17766,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"2,145.00"
,,,,,,Invoice,,09/25/2017,,17790,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"2,277.00"
,,,,,,Invoice,,09/29/2017,,17882,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,6.00,,33.00,,198.00,,"2,475.00"
,,,,,,Invoice,,10/11/2017,,17910,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"2,607.00"
,,,,,,Invoice,,10/13/2017,,17920,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"2,739.00"
,,,,,,Invoice,,10/20/2017,,17937,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"2,838.00"
,,,,,,Invoice,,10/27/2017,,18015,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"2,970.00"
,,,,,,Invoice,,11/03/2017,,18041,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"3,135.00"
,,,,,,Invoice,,11/10/2017,,18061,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"3,267.00"
,,,,,,Invoice,,11/20/2017,,18141,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"3,399.00"
,,,,,,Invoice,,12/04/2017,,18167,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"3,564.00"
,,,,,,Invoice,,12/06/2017,,18178,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,33.00,,66.00,,"3,630.00"
,,,,,,Invoice,,12/06/2017,,18187,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"3,762.00"
,,,,,,Invoice,,12/20/2017,,18213,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,6.00,,33.00,,198.00,,"3,960.00"
,,,,,,Invoice,,12/29/2017,,18308,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"4,125.00"
,,,,,,Invoice,,12/29/2017,,18309,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"4,290.00"
,,,,,,Invoice,,01/12/2018,,18331,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"4,389.00"
,,,,,,Invoice,,01/26/2018,,18358,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"4,521.00"
,,,,,,Invoice,,01/26/2018,,18359,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"4,653.00"
,,,,,,Invoice,,01/26/2018,,18360,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"4,752.00"
,,,,,,Invoice,,02/02/2018,,18448,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"4,884.00"
,,,,,,Invoice,,02/09/2018,,18484,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"5,016.00"
,,,,,,Invoice,,02/21/2018,,18510,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"5,148.00"
,,,,,,Invoice,,02/23/2018,,18514,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,6.00,,33.00,,198.00,,"5,346.00"
,,,,,,Invoice,,03/02/2018,,18596,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"5,478.00"
,,,,,,Invoice,,03/16/2018,,18628,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"5,643.00"
,,,,,,Invoice,,03/26/2018,,18690,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,6.00,,33.00,,198.00,,"5,841.00"
,,,,,,Invoice,,04/02/2018,,18726,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"6,006.00"
,,,,,,Invoice,,04/06/2018,,18755,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"6,138.00"
,,,,,,Invoice,,04/18/2018,,18785,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,33.00,,66.00,,"6,204.00"
,,,,,,Invoice,,04/20/2018,,18791,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"6,369.00"
,,,,,,Invoice,,04/27/2018,,18844,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"6,468.00"
,,,,,,Invoice,,05/04/2018,,18899,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"6,633.00"
,,,,,,Invoice,,05/11/2018,,18922,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"6,798.00"
,,,,,,Invoice,,05/21/2018,,18933,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"6,930.00"
,,,,,,Invoice,,05/29/2018,,19025,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"7,095.00"
,,,,,,Invoice,,06/07/2018,,19051,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**B/O**",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"7,194.00"
,,,,,,Invoice,,06/08/2018,,19068,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,33.00,,66.00,,"7,260.00"
,,,,,,Invoice,,06/15/2018,,19086,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,6.00,,33.00,,198.00,,"7,458.00"
,,,,,,Invoice,,06/25/2018,,19160,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,6.00,,33.00,,198.00,,"7,656.00"
,,,,,,Invoice,,07/09/2018,,19217,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"7,788.00"
,,,,,,Invoice,,07/13/2018,,19243,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"7,953.00"
,,,,,,Invoice,,07/13/2018,,19246,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"8,052.00"
,,,,,,Invoice,,07/19/2018,,19264,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"8,151.00"
,,,,,,Invoice,,07/27/2018,,19358,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"8,250.00"
,,,,,,Invoice,,08/03/2018,,19373,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"8,349.00"
,,,,,,Invoice,,08/10/2018,,19391,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"8,481.00"
,,,,,,Invoice,,08/21/2018,,19428,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"8,613.00"
,,,,,,Invoice,,08/30/2018,,19459,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"8,745.00"
,,,,,,Invoice,,08/31/2018,,19505,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,5.00,,33.00,,165.00,,"8,910.00"
,,,,,,Invoice,,09/07/2018,,19557,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"9,042.00"
,,,,,,Invoice,,09/14/2018,,19589,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"9,174.00"
,,,,,,Invoice,,09/25/2018,,19619,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"9,306.00"
,,,,,,Invoice,,09/28/2018,,19674,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"9,438.00"
,,,,,,Invoice,,10/10/2018,,19772,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"9,570.00"
,,,,,,Invoice,,10/15/2018,,19782,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,33.00,,66.00,,"9,636.00"
,,,,,,Invoice,,10/18/2018,,19801,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,33.00,,66.00,,"9,702.00"
,,,,,,Invoice,,10/29/2018,,19859,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"9,834.00"
,,,,,,Invoice,,11/02/2018,,19925,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,33.00,,66.00,,"9,900.00"
,,,,,,Invoice,,11/12/2018,,19950,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"10,032.00"
,,,,,,Invoice,,11/16/2018,,19976,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"10,131.00"
,,,,,,Invoice,,11/28/2018,,20071,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"10,263.00"
,,,,,,Invoice,,12/04/2018,,20111,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,33.00,,66.00,,"10,329.00"
,,,,,,Invoice,,12/14/2018,,20145,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"10,461.00"
,,,,,,Invoice,,12/21/2018,,20167,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,8.00,,33.00,,264.00,,"10,725.00"
,,,,,,Invoice,,12/21/2018,,20170,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"10,824.00"
,,,,,,Invoice,,12/28/2018,,20208,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"10,956.00"
,,,,,,Invoice,,01/04/2019,,20276,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,33.00,,132.00,,"11,088.00"
,,,,,,Invoice,,01/11/2019,,20315,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,33.00,,99.00,,"11,187.00"
,,,,,,Invoice,,01/28/2019,,20359,,"Confidence® White 1-Ply Premium Hardwound Roll Towel 7.6"" X 600' (6/CS)**USE THIS TOWEL INSTEAD***",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,33.00,,33.00,,"11,220.00"
